id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.38E+18,Simon Kaguru,"Nairobi, Kenya",The Web and some good Graphic Design | Illustrator | UI/UX | Email - simon@dassestudios | BSc. |,13/01/2013 13:22,4118,3682,47242,FALSE,31/03/2021 13:00,Bliss Medican already developed an online portal for people to book for the #SputnikV vaccine. Kenyans really work day and night 😂,['SputnikV'],Twitter for Android,1,0,FALSE
1.38E+18,TV47 Kenya,"Nairobi, Kenya","TV47 is a local, free-to-air television station with studios in Nairobi and Mombasa. Tune in to DStv (Channel 268), SIGNET, GOtv, BAMBA, Pang and STARTIMES.",13/02/2015 08:17,27122,421,13615,FALSE,31/03/2021 12:31,"Shaffie Weru receives dose of Sputnik V COVID-19 vaccine. He says, ""feeling like a Russian.. After taking my first… https://t.co/3M2oSmeUII",,Twitter Web App,1,12,FALSE
1.38E+18,Chebetyot,"Nairobi, Kenya","Shining in His light. Curious about World (dis)Order, Tech and the Law. Tier 1 Corporate & Commercial Lawyer.",14/06/2009 13:52,1553,1020,2009,FALSE,31/03/2021 11:49,Where to get that Russian Vaccine in Kenya? #SputnikVaccineInKenya #SputnikV,"['SputnikVaccineInKenya', 'SputnikV']",Twitter Web App,0,0,FALSE
1.38E+18,Punchline Africa Tv,"Nairobi, Kenya","Punchline Africa TV is an international Pan-African tv station, with a zeal for African development in all aspects.   Offices are in Nairobi and London.",25/10/2020 11:59,670,181,3294,FALSE,31/03/2021 11:20,"#PaTvUpdates 

The Pharmacy and poisons board says the Russian vaccine Sputnik V has been authorized for emergency… https://t.co/i5PtfFSd00",['PaTvUpdates'],Twitter Web App,4,14,FALSE
1.38E+18,Viral Tea Kenya,"Nairobi, Kenya","Careful, this tea is hot! A media/news website based in Kenya covering the latest entertainment, breaking news, and viral stories as well as original stories",28/11/2020 10:43,190,877,26,FALSE,31/03/2021 11:18,"@ShaffieWeru has received the Russian COVID-19 vaccine, #SputnikV.

#SputnikVaccineKenya https://t.co/QwVmsyRF39","['SputnikV', 'SputnikVaccineKenya']",Twitter for Android,0,1,FALSE
1.38E+18,#TeamShaffie,"Nairobi, Kenya",Personality. Dad. Tv|Radio-Host 'My problem lies in reconciling my gross habits with my net income! #TheRaverendsLife|#EmbraceYourChaos| #MyLifeMyChaos,23/09/2009 08:35,425387,117,586,TRUE,31/03/2021 10:58,Feeling like a Russian.. After taking my first dose of #SputnikV I need to be healthy ahead of my chaos.... https://t.co/6yaUFjrMSv,['SputnikV'],Twitter for iPhone,565,4730,FALSE
1.38E+18,Kalekye Kasina,"Nairobi, Kenya","Award winning journalist, YouTuber, blogger| producer, content creator| Wife, mother |Critique, open minded |+ Vibes, the world's at my 👣! God can🙏",05/10/2011 12:49,827,471,2433,FALSE,04/04/2021 08:48,Are the #Johnson &amp; #AstraZeneca vaccines really less effective than #Pfizer &amp; #Moderna ? Not really. See what resea… https://t.co/5yL8g7aIg3,"['Johnson', 'AstraZeneca', 'Pfizer', 'Moderna']",Twitter for Android,3,0,FALSE
1.38E+18,Abednego Nyakundi Ombongi,"Nairobi, Kenya","Christian,
Pharmaceutical Technologist,
Authur ,
Motivational Speaker,
Mentor,
Learder.",26/09/2018 07:13,93,227,572,FALSE,04/04/2021 07:56,@ledamalekina What are you  implying...... Kenya  is full of a mess. Day in day out is full of scandles.The scandle… https://t.co/7g73viP4B8,,Twitter for Android,31,6,FALSE
1.38E+18,Kipsigis son,"Nairobi, Kenya",business owners kenya,11/09/2011 19:42,434,1127,149,FALSE,03/04/2021 19:33,"@DonaldBKipkorir @MOH_Kenya Someone is misleading the president on the issue of covid for political gain ,Kenyans n… https://t.co/YFXrtJsrEN",,Twitter for Android,0,0,FALSE
1.38E+18,Rein,"Nairobi, Kenya",Great Delight in Every Bite,30/04/2016 18:48,3267,317,72,FALSE,03/04/2021 18:02,Sam Mburu is behind #SputnikV vaccine. He is married to @susankihika https://t.co/c60nalu88n,['SputnikV'],Twitter for iPhone,13,45,FALSE
1.38E+18,The girl njeri,"Nairobi, Kenya",here for fun,17/09/2020 18:19,1966,1591,2051,FALSE,03/04/2021 17:21,"Good evening guys, don't forget to visit @shoe_shelf
For more quality shoes and products
#AgaKhanExposed
#CAFCL… https://t.co/dmOb4rJjp2","['AgaKhanExposed', 'CAFCL']",Twitter for Android,6,6,FALSE
1.38E+18,Kanma Adventures,"Nairobi, Kenya","We specialize in Domestic and international Tours and Travel consultation and holiday packaging, Marketing Advertising and Communications Consultancy.",27/10/2016 07:52,701,2331,35,FALSE,03/04/2021 15:46,5 bedroom beach villa in Watamu. Your vacation is just a call away #CHEWBA #AgaKhanExposed Robinson Thiago Silva… https://t.co/B6s8lEa9YT,"['CHEWBA', 'AgaKhanExposed']",Twitter Web App,1,0,FALSE
1.38E+18,Kanma Adventures,"Nairobi, Kenya","We specialize in Domestic and international Tours and Travel consultation and holiday packaging, Marketing Advertising and Communications Consultancy.",27/10/2016 07:52,701,2331,35,FALSE,03/04/2021 15:14,"Stay in Mombasa for your vacation, in a luxury villa at Nyali. #AgaKhanExposed #SputnikVaccineInKenya #SputnikV… https://t.co/cu2norzilh","['AgaKhanExposed', 'SputnikVaccineInKenya', 'SputnikV']",Twitter Web App,0,0,FALSE
1.38E+18,Steve Nguru,"Nairobi, Kenya",Social Distancing. Retweets are not endorsements.,27/04/2009 15:53,536,15,2059,FALSE,03/04/2021 14:08,I think it was trained to harass anyone who has not received the #SputnikV vaccine. https://t.co/fDPeSu4qYP,['SputnikV'],Twitter Web App,0,0,FALSE
1.38E+18,RBD- receptor binding domain,"Nairobi, Kenya","|there is no trouble so great or grave that cannot be much diminished by a nice cup of tea|  
opinions are my own,  a like or retweet is not an endorsement|",13/12/2012 08:55,67,1327,821,FALSE,03/04/2021 11:18,@ahmednasirlaw @sputnikvaccine @DonaldBKipkorir @makaumutua @WehliyeMohamed @ppbkenya the side shows from a few cor… https://t.co/UcA3FFCye9,,Twitter for Android,0,0,FALSE
1.38E+18,Sir Stain,"Nairobi, Kenya","Bricks on mad
Kila dawgi iko na siku yake
Risasi haisimamishwi na kifua,mih najijua",29/03/2021 20:41,57,48,1949,FALSE,03/04/2021 11:15,"Normalize beating your class rep😅😅😅🏃
#AgaKhanExposed 
#AstraZeneca 
#SputnikV","['AgaKhanExposed', 'AstraZeneca', 'SputnikV']",Twitter for Android,1,3,FALSE
1.38E+18,Ole Gooner🇰🇪,"Nairobi, Kenya",,12/09/2012 05:24,297,1314,2225,FALSE,03/04/2021 09:08,If I am @WilliamsRuto I will import millions of this #AstraZeneca vaccine for my million hustlers assure all of the… https://t.co/1SEGvoZ1YT,['AstraZeneca'],Twitter for iPhone,0,2,FALSE
1.38E+18,Rein,"Nairobi, Kenya",Great Delight in Every Bite,30/04/2016 18:48,3267,317,72,FALSE,03/04/2021 08:26,A coincidence that top billionaire lawyers were the first to take #SputnikV vaccine? They are the loudest in condem… https://t.co/FITi6KmqA9,['SputnikV'],Twitter for iPhone,0,0,FALSE
1.38E+18,nick kabs design,"Nairobi, Kenya","Graphics design services
Website design
Animation",16/02/2016 12:10,48,143,121,FALSE,03/04/2021 07:28,"Oohh yess

#Easter2021 #MasculinitySaturday #boychildundersiege #SputnikV https://t.co/cUwNKHpAPC","['Easter2021', 'MasculinitySaturday', 'boychildundersiege', 'SputnikV']",Twitter for Android,0,1,FALSE
1.38E+18,"Dr. Ogecha, DMHA","Nairobi, Kenya",All from God; All to God|| Humanitarian Mediation|| Wooden spoon in the mouth.,10/03/2014 00:44,44,37,12,FALSE,03/04/2021 07:12,"Is it an illegality for an individual to pay for Sputnik V vaccine instead of getting a free AZ vaccine?

Is it an… https://t.co/mRT66TY1f3",,Twitter for Android,0,1,FALSE
1.38E+18,TV47 Kenya,"Nairobi, Kenya","TV47 is a local, free-to-air television station with studios in Nairobi and Mombasa. Tune in to DStv (Channel 268), SIGNET, GOtv, BAMBA, Pang and STARTIMES.",13/02/2015 08:17,27161,421,13615,FALSE,03/04/2021 06:58,ICYMI: All you need to know about the Russian-made Sputnik V COVID-19 vaccine #TV47News #Russia #SputnikV… https://t.co/pvfUC67Gai,"['TV47News', 'Russia', 'SputnikV']",Twitter Web App,0,1,FALSE
1.38E+18,"Robert Alai, HSC","Nairobi, Kenya","#TheEqualizer | #CyberSecurity | #StopGamblingKE | There’s no comfort in the truth, pain is all you find. – George Michael | alai@techmtaa.com",12/10/2008 21:23,1653294,3675,1979,TRUE,03/04/2021 06:43,"So the govt blocked the private #SputnikV vaccine which is Ksh 5,000 while people in Ministry of Health are chargin… https://t.co/sFqHSjen4m",['SputnikV'],Twitter for iPhone,92,348,FALSE
1.38E+18,Rein,"Nairobi, Kenya",Great Delight in Every Bite,30/04/2016 18:48,3267,317,72,FALSE,03/04/2021 06:16,The #SputnikV was administered by the chief procurement officer 🤣🤣🤣🤣🤣 https://t.co/LkvnjFlZly https://t.co/jnBV4XlX0Q,['SputnikV'],Twitter for iPhone,0,0,FALSE
1.38E+18,Dr Elizabeth Kimani-Murage - #ZeroHungerby2030!,"Nairobi, Kenya","LL.B, BSc, MPH, PhD. #HumanRights defender. Building a legacy of justice! Senior Research Scientist @aphrc; Fellow @wellcometrust. To Inform inspire influence.",15/03/2013 12:18,2462,555,9783,FALSE,03/04/2021 06:13,Arms of gov’t @ppbkenya &amp; @MOH_Kenya need to work together to ensure we have @WHO approved #vaccines in Kenya. The… https://t.co/q0Pw6Bq1Ob,['vaccines'],Twitter for iPhone,1,2,FALSE
1.38E+18,Rein,"Nairobi, Kenya",Great Delight in Every Bite,30/04/2016 18:48,3267,317,72,FALSE,03/04/2021 06:02,Tell us about #SputnikV vaccine and stop sideshows https://t.co/hGgvBbtH3Q,['SputnikV'],Twitter for iPhone,0,1,FALSE
1.38E+18,Dr Elizabeth Kimani-Murage - #ZeroHungerby2030!,"Nairobi, Kenya","LL.B, BSc, MPH, PhD. #HumanRights defender. Building a legacy of justice! Senior Research Scientist @aphrc; Fellow @wellcometrust. To Inform inspire influence.",15/03/2013 12:18,2462,555,9783,FALSE,03/04/2021 05:58,The government has never sufficiently supplied the health needs of all Kenyans. Private sector always complements t… https://t.co/7vcVR0ySvI,,Twitter for iPhone,3,12,FALSE
1.38E+18,Señor Mandere 🇰🇪,"Nairobi, Kenya",Opportunity = LIFE!  Who you are authentically is alright! #Progressive #Influencer #DevelopmentContent,05/06/2009 17:17,8402,3323,105614,FALSE,03/04/2021 05:12,"@GabrielDolan1 It doesn't mean if vaccinated against covid19 you won't get it! Soma Bible, iko verse hapo chapter s… https://t.co/YUUYesgFLZ",,Twitter for Android,0,0,FALSE
1.38E+18,James Mutinda,"Nairobi, Kenya",Reads; Conceptualizes; Comments.,02/07/2013 08:45,2686,465,58733,FALSE,03/04/2021 04:54,"Now that GoK will not offer #SputnikV, will these three fly to Kremlin to get their 2nd dose? https://t.co/U1NaNcAfEK",['SputnikV'],Twitter for Android,0,4,FALSE
1.38E+18,Señor Mandere 🇰🇪,"Nairobi, Kenya",Opportunity = LIFE!  Who you are authentically is alright! #Progressive #Influencer #DevelopmentContent,05/06/2009 17:17,8402,3323,105614,FALSE,03/04/2021 04:46,@C_SOI Must be the #SputnikV vaccine 🤣🤣🤣,['SputnikV'],Twitter for Android,0,0,FALSE
1.38E+18,𝓨𝓾𝓼𝓼𝓾𝓯 𝓘𝓫𝓻𝓪𝓱𝓲𝓶™,"Nairobi, Kenya","Professional Broadcaster.


































Strategic Communications/Voice Over Artist.

Founder:Ubra Media.",11/11/2011 14:00,11866,1863,5368,FALSE,03/04/2021 04:01,Vaccines are the new diplomatic instrument/tools. Matters #SputnikV with it's spooky name aside! MOH choice of a va… https://t.co/7xYR87V1IP,['SputnikV'],Twitter for Android,1,7,FALSE
1.38E+18,Philip Philips,"Nairobi, Kenya",Simplicity to the core,19/04/2011 17:01,705,2981,206,FALSE,02/04/2021 20:54,Why do I feel like @WilliamsRuto had imported #SputnikV vaccine and now the government through Health Cs Mutahi Lag… https://t.co/PYFbd19jSZ,['SputnikV'],Twitter for Android,0,0,FALSE
1.38E+18,Alex Mayore 🇰🇪,"Nairobi, Kenya","|Free Thinker | Pragmatist| Tech Ehusiast| Nature Lover & Environmentalist| 
| Views expressed here are Mine | Communications director @ThirdwayKenya|",28/08/2013 09:55,1466,1844,24116,FALSE,02/04/2021 18:23,I honestly don't see any logical reason for @MOH_Kenya and Kenyan Government to ban Private Importation of Other Va… https://t.co/FmIHv6qWzE,,Twitter Web App,0,0,FALSE
1.38E+18,Wapiganiaji wa Uchumi Huru (WUH),"Nairobi, Kenya","Wapiganiaji wa Uchumi Huru WUH (Economic Freedom Fighters), is the Kenyan chapter of the South African EFF (Economic Freedom Fighters) Party wuhparty@gmail.com",27/01/2021 12:15,52,737,435,FALSE,02/04/2021 17:36,Please understand that CS Kagwe’s motivations have nothing to do with our well being or ethics; his actions are pur… https://t.co/E40gE4qwpl,,Twitter for iPhone,0,1,FALSE
1.38E+18,Zein Ali,"Nairobi, Kenya",,01/05/2015 15:08,328,248,308,FALSE,02/04/2021 17:02,"@YussufMwinyi We have already taken #SputnikV , the rest you can tell to the birds.",['SputnikV'],Twitter for iPhone,1,2,FALSE
1.38E+18,Masters of Building,"Nairobi, Kenya",We are a team of experienced builders. We transform your concepts into reality. WE are NOT BRAGGING but we plant a tree every single time we get into contract.,06/03/2021 14:42,16,419,10,FALSE,02/04/2021 16:58,"EXPERIENCED BUILDERS offering quality at a discount
1. FOUNDATION WORK
2. STONE/BRICK WORK
3. ROOF WORK
4. PLUMBING… https://t.co/mK3hxpDw7X",,Twitter for Android,1,1,FALSE
1.38E+18,ERIK 🇰🇪,"Nairobi, Kenya",| Researcher | Arsenal Fanatic |,19/06/2012 18:49,1756,1781,1261,FALSE,02/04/2021 16:05,"Vaccine wars....local man left confused
#MosesKuria
#SputnikV","['MosesKuria', 'SputnikV']",Twitter for Android,0,0,FALSE
1.38E+18,Alexander Wahome,"Nairobi, Kenya","Social Media Strategist with 7 years experience in #Strategy, #marketing and #management (+254-729-432930)  #SocialMediaMarketing #TweetquakeMarketingKing",16/09/2012 05:54,204,189,1572,FALSE,02/04/2021 16:01,"If it's #SputnikV this government has banned, I will not get vaccinated then! I wanted SputnikV not that… https://t.co/IchRh7osAA",['SputnikV'],Twitter Web App,0,0,FALSE
1.38E+18,Kipruto Frankline,"Nairobi, Kenya","Journalist & PR Practitioner
Articulate Editor and Proofreader
Bibliophile
Historophile
Farmer
Believer",09/02/2017 19:57,2244,1801,3595,FALSE,02/04/2021 15:31,GoK bans importation &amp; administration of Covid-19 vaccines by the private sector. Anybody administering Covid-19 va… https://t.co/KL6bBoScO7,,Twitter for Android,0,2,FALSE
1.38E+18,OK Mwania,"Nairobi, Kenya",Pivoting towards the Truth. Anything goes!,31/08/2018 10:06,97,938,265,FALSE,02/04/2021 14:29,Why has Kenyan government banned individual importation of #COVID19Vaccine when RICH guys have already been vaccina… https://t.co/DJSUDnhchv,['COVID19Vaccine'],Twitter Web App,1,2,FALSE
1.38E+18,Alexander Wahome,"Nairobi, Kenya","Social Media Strategist with 7 years experience in #Strategy, #marketing and #management (+254-729-432930)  #SocialMediaMarketing #TweetquakeMarketingKing",16/09/2012 05:54,204,189,1572,FALSE,02/04/2021 12:29,I #trust the #SputnikV.,"['trust', 'SputnikV']",Twitter Web App,0,0,FALSE
1.38E+18,Anaen,"Nairobi, Kenya","I take seriously issues of gender equality , women rights and social justice.",26/07/2014 10:59,351,512,5341,FALSE,10/04/2021 07:02,@gawayategulle unpacks the role of media in building confidence in the #Covid_19 vaccine in #Uganda amidst social p… https://t.co/tAROsKuHRh,"['Covid_19', 'Uganda']",Twitter for Android,0,0,FALSE
1.38E+18,Brenda,"Nairobi, Kenya",Living life with no regrets | Children Rights Advocate | Dreamer of Things.,11/05/2009 14:44,29,90,174,FALSE,08/04/2021 08:35,"Is the sputnik V really bad? Or has it become the victim of the political environment worldwide?
#SputnikV",['SputnikV'],Twitter for Android,0,0,FALSE
1.38E+18,Rein,"Nairobi, Kenya",Great Delight in Every Bite,30/04/2016 18:48,3324,325,87,FALSE,08/04/2021 04:00,Sideshows. #SputnikV vaccine sanctions won’t be lifted cc @NationBreaking https://t.co/7lPNiJmAim,['SputnikV'],Twitter for iPhone,1,0,FALSE
1.38E+18,"Robert Alai, HSC","Nairobi, Kenya","#TheEqualizer | #CyberSecurity | #StopGamblingKE | There’s no comfort in the truth, pain is all you find. – George Michael | alai@techmtaa.com",12/10/2008 21:23,1655987,3680,1980,TRUE,07/04/2021 13:18,The fight over #SputnikV in Kenya goes a notch higher. https://t.co/DkDWSaALt1,['SputnikV'],Twitter Web App,113,423,FALSE
1.38E+18,Richard Wachira,"Nairobi, Kenya",Mathematical n Logical Economist,27/02/2014 12:36,29,153,22,FALSE,06/04/2021 00:50,"MOH has banned unregulated importation of covid-19 vaccines. 

After Astra Zeneca, next in line is a Johnson &amp; John… https://t.co/Fug8saDFu6",,Twitter for Android,0,1,FALSE
1.38E+18,China Daily Africa,"Nairobi, Kenya",A window to watch China and Africa. Please follow us and share your opinion on Sino-Africa relations,25/08/2016 07:54,1471,597,649,FALSE,09/04/2021 08:34,"Ecuador receives first batch of China's #Sinovac COVID-19 #vaccine
Ecuadorian President Lenin Moreno welcomed the a… https://t.co/Y1aqdw7i3l","['Sinovac', 'vaccine']",Twitter Web App,0,2,FALSE
1.38E+18,Rein,"Nairobi, Kenya",Great Delight in Every Bite,30/04/2016 18:48,3374,326,93,FALSE,10/04/2021 04:24,Argentina president has tested positive for Covid after taking #SputnikV jab,['SputnikV'],Twitter for iPhone,0,1,FALSE
1.38E+18,Amerucan_Bantu,"Nairobi, Kenya",SEMA ISRAEL! I'm a HERALD. Striving to be the best version of myself and impact positive change in this defined space we fell into according to YAHs will.,25/04/2009 11:56,150,69,2607,FALSE,09/04/2021 18:51,"Do you still need more proof?
Why isn't @citizentvkenya @ntvkenya @KTNNewsKE not reporting This?

This man was heal… https://t.co/rWMwAU0zkj",,Twitter Web App,0,1,FALSE
1.38E+18,Rogueradio.live 🔥🔥🔥,"Nairobi, Kenya","🔞
ALL YOUR  HITS WITHOUT THE SHIT",25/11/2020 15:39,2724,212,1703,FALSE,09/04/2021 16:26,A little bird just told us the #SputnikV vaccine has claimed its first victim. At least in #Kenya. Munasikia aje hu… https://t.co/NEJAOLjUV1,"['SputnikV', 'Kenya']",Twitter for Android,3,12,FALSE
1.38E+18,254 Breaking News,"Nairobi, Kenya",Bringing you breaking news and stories across the country | https://t.co/MEG7EexNhg,05/08/2020 11:05,179,151,137,FALSE,09/04/2021 07:19,Kamukunji MP Aspirant Ibrahim popularly known as Johnny has Died. He received the #SputnikV vaccine recently https://t.co/ixw1bspxhy,['SputnikV'],Twitter Web App,0,0,FALSE
1.38E+18,COUNTYDIGITAL.CO.KE,"Nairobi, Kenya","County Digital News is a platform that embraces Digital Transformation in Connecting Audiences, Building Brands and providing Real Time Digital Updates.",17/05/2013 09:57,3530,1080,3307,FALSE,09/04/2021 06:46,"Nairobi city politician Ibrahim Johnny succumbs days after receiving #SputnikV jab.
https://t.co/ewTQVQBC3p",['SputnikV'],Twitter for Android,0,0,FALSE
